"congress","year","icpsr","statecode","district","state","party","occupancy","means","name","pres_matches","pres_votes","pres_there_for","score"
1,1789,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
1,1789,9747,40,0,"VIRGINIA",5000,2,5,"WALKER",0,0,0,NA
1,1789,10272,4,0,"NEW HAMPSHIRE",4000,0,3,"WINGATE",0,0,0,NA
1,1789,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
1,1790,507,11,0,"DELAWARE",4000,0,3,"BASSETT",0,0,0,NA
1,1790,1346,48,0,"SOUTH CAROLINA",5000,0,3,"BUTLER",0,0,0,NA
1,1790,1536,52,0,"MARYLAND",5000,0,3,"CARROLL",0,0,0,NA
1,1790,2307,3,0,"MASSACHUSETTS",5000,0,3,"DALTON",0,0,0,NA
1,1790,2576,12,0,"NEW JERSEY",5000,2,3,"DICKINSON",0,0,0,NA
1,1790,2936,1,0,"CONNECTICUT",5000,0,3,"ELLSWORTH",0,0,0,NA
1,1790,2943,12,0,"NEW JERSEY",5000,0,3,"ELMER",0,0,0,NA
1,1790,3128,44,0,"GEORGIA",4000,0,3,"FEW",0,0,0,NA
1,1790,3315,5,0,"RHODE ISLAND",5000,0,3,"FOSTER",0,0,0,NA
1,1790,3771,40,0,"VIRGINIA",4000,1,3,"GRAYSON",0,0,0,NA
1,1790,3877,44,0,"GEORGIA",4000,0,3,"GUNN",0,0,0,NA
1,1790,4212,47,0,"NORTH CAROLINA",5000,0,3,"HAWKINS",0,0,0,NA
1,1790,4333,52,0,"MARYLAND",5000,0,3,"HENRY",0,0,0,NA
1,1790,4837,48,0,"SOUTH CAROLINA",5000,0,3,"IZARD",0,0,0,NA
1,1790,4998,1,0,"CONNECTICUT",5000,0,3,"JOHNSON",0,0,0,NA
1,1790,5012,47,0,"NORTH CAROLINA",5000,0,3,"JOHNSTON",0,0,0,NA
1,1790,5270,13,0,"NEW YORK",5000,0,3,"KING",0,0,0,NA
1,1790,5449,4,0,"NEW HAMPSHIRE",5000,0,3,"LANGDON",0,0,0,NA
1,1790,5565,40,0,"VIRGINIA",4000,0,3,"LEE",0,0,0,NA
1,1790,5891,14,0,"PENNSYLVANIA",4000,0,3,"MACLAY",0,0,0,NA
1,1790,6594,40,0,"VIRGINIA",4000,3,3,"MONROE",0,0,0,NA
1,1790,6712,14,0,"PENNSYLVANIA",5000,0,3,"MORRIS",0,0,0,NA
1,1790,7231,12,0,"NEW JERSEY",5000,1,3,"PATERSON",0,0,0,NA
1,1790,7762,11,0,"DELAWARE",5000,0,3,"READ",0,0,0,NA
1,1790,8282,13,0,"NEW YORK",5000,0,3,"SCHUYLER",0,0,0,NA
1,1790,8845,5,0,"RHODE ISLAND",4000,0,3,"STANTON",0,0,0,NA
1,1790,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
1,1790,9747,40,0,"VIRGINIA",5000,2,5,"WALKER",0,0,0,NA
1,1790,10272,4,0,"NEW HAMPSHIRE",4000,0,3,"WINGATE",0,0,0,NA
1,1790,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
1,1791,507,11,0,"DELAWARE",4000,0,3,"BASSETT",0,0,0,NA
1,1791,1346,48,0,"SOUTH CAROLINA",5000,0,3,"BUTLER",0,0,0,NA
1,1791,1536,52,0,"MARYLAND",5000,0,3,"CARROLL",0,0,0,NA
1,1791,2307,3,0,"MASSACHUSETTS",5000,0,3,"DALTON",0,0,0,NA
1,1791,2576,12,0,"NEW JERSEY",5000,2,3,"DICKINSON",0,0,0,NA
1,1791,2936,1,0,"CONNECTICUT",5000,0,3,"ELLSWORTH",0,0,0,NA
1,1791,2943,12,0,"NEW JERSEY",5000,0,3,"ELMER",0,0,0,NA
1,1791,3128,44,0,"GEORGIA",4000,0,3,"FEW",0,0,0,NA
1,1791,3315,5,0,"RHODE ISLAND",5000,0,3,"FOSTER",0,0,0,NA
1,1791,3771,40,0,"VIRGINIA",4000,1,3,"GRAYSON",0,0,0,NA
1,1791,3877,44,0,"GEORGIA",4000,0,3,"GUNN",0,0,0,NA
1,1791,4212,47,0,"NORTH CAROLINA",5000,0,3,"HAWKINS",0,0,0,NA
1,1791,4333,52,0,"MARYLAND",5000,0,3,"HENRY",0,0,0,NA
1,1791,4837,48,0,"SOUTH CAROLINA",5000,0,3,"IZARD",0,0,0,NA
1,1791,4998,1,0,"CONNECTICUT",5000,0,3,"JOHNSON",0,0,0,NA
1,1791,5012,47,0,"NORTH CAROLINA",5000,0,3,"JOHNSTON",0,0,0,NA
1,1791,5270,13,0,"NEW YORK",5000,0,3,"KING",0,0,0,NA
1,1791,5449,4,0,"NEW HAMPSHIRE",5000,0,3,"LANGDON",0,0,0,NA
1,1791,5565,40,0,"VIRGINIA",4000,0,3,"LEE",0,0,0,NA
1,1791,5891,14,0,"PENNSYLVANIA",4000,0,3,"MACLAY",0,0,0,NA
1,1791,6594,40,0,"VIRGINIA",4000,3,3,"MONROE",0,0,0,NA
1,1791,6712,14,0,"PENNSYLVANIA",5000,0,3,"MORRIS",0,0,0,NA
1,1791,7231,12,0,"NEW JERSEY",5000,1,3,"PATERSON",0,0,0,NA
1,1791,7762,11,0,"DELAWARE",5000,0,3,"READ",0,0,0,NA
1,1791,8282,13,0,"NEW YORK",5000,0,3,"SCHUYLER",0,0,0,NA
1,1791,8845,5,0,"RHODE ISLAND",4000,0,3,"STANTON",0,0,0,NA
1,1791,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
1,1791,9747,40,0,"VIRGINIA",5000,2,5,"WALKER",0,0,0,NA
1,1791,10272,4,0,"NEW HAMPSHIRE",4000,0,3,"WINGATE",0,0,0,NA
1,1791,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
2,1791,507,11,0,"DELAWARE",5000,0,3,"BASSETT",0,0,0,NA
2,1791,956,6,0,"VERMONT",4000,0,3,"BRADLEY",0,0,0,NA
2,1791,1118,51,0,"KENTUCKY",4000,0,3,"BROWN",0,0,0,NA
2,1791,1302,13,0,"NEW YORK",4000,0,3,"BURR",0,0,0,NA
2,1791,1346,48,0,"SOUTH CAROLINA",4000,0,3,"BUTLER",0,0,0,NA
2,1791,1384,3,0,"MASSACHUSETTS",5000,0,3,"CABOT",0,0,0,NA
2,1791,1536,52,0,"MARYLAND",5000,1,3,"CARROLL",0,0,0,NA
2,1791,2576,12,0,"NEW JERSEY",5000,0,3,"DICKINSON",0,0,0,NA
2,1791,2866,51,0,"KENTUCKY",4000,0,3,"EDWARDS",0,0,0,NA
2,1791,2936,1,0,"CONNECTICUT",5000,0,3,"ELLSWORTH",0,0,0,NA
2,1791,3128,44,0,"GEORGIA",4000,0,3,"FEW",0,0,0,NA
2,1791,3315,5,0,"RHODE ISLAND",5000,0,3,"FOSTER",0,0,0,NA
2,1791,3877,44,0,"GEORGIA",4000,0,3,"GUNN",0,0,0,NA
2,1791,4212,47,0,"NORTH CAROLINA",4000,0,3,"HAWKINS",0,0,0,NA
2,1791,4333,52,0,"MARYLAND",5000,0,3,"HENRY",0,0,0,NA
2,1791,4837,48,0,"SOUTH CAROLINA",5000,0,3,"IZARD",0,0,0,NA
2,1791,5012,47,0,"NORTH CAROLINA",5000,0,3,"JOHNSTON",0,0,0,NA
2,1791,5270,13,0,"NEW YORK",5000,0,3,"KING",0,0,0,NA
2,1791,5449,4,0,"NEW HAMPSHIRE",5000,0,3,"LANGDON",0,0,0,NA
2,1791,5565,40,0,"VIRGINIA",4000,1,3,"LEE",0,0,0,NA
2,1791,6594,40,0,"VIRGINIA",4000,0,3,"MONROE",0,0,0,NA
2,1791,6712,14,0,"PENNSYLVANIA",5000,0,3,"MORRIS",0,0,0,NA
2,1791,7564,52,0,"MARYLAND",5000,2,3,"POTTS",0,0,0,NA
2,1791,7762,11,0,"DELAWARE",5000,0,3,"READ",0,0,0,NA
2,1791,7989,6,0,"VERMONT",4000,0,3,"ROBINSON",0,0,0,NA
2,1791,8150,12,0,"NEW JERSEY",5000,0,3,"RUTHERFURD",0,0,0,NA
2,1791,8457,1,0,"CONNECTICUT",5000,2,3,"SHERMAN",0,0,0,NA
2,1791,8845,5,0,"RHODE ISLAND",4000,0,3,"STANTON",0,0,0,NA
2,1791,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
2,1791,9215,40,0,"VIRGINIA",4000,2,3,"TAYLOR",0,0,0,NA
2,1791,10272,4,0,"NEW HAMPSHIRE",4000,0,3,"WINGATE",0,0,0,NA
2,1791,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
2,1792,507,11,0,"DELAWARE",5000,0,3,"BASSETT",0,0,0,NA
2,1792,956,6,0,"VERMONT",4000,0,3,"BRADLEY",0,0,0,NA
2,1792,1118,51,0,"KENTUCKY",4000,0,3,"BROWN",0,0,0,NA
2,1792,1302,13,0,"NEW YORK",4000,0,3,"BURR",0,0,0,NA
2,1792,1346,48,0,"SOUTH CAROLINA",4000,0,3,"BUTLER",0,0,0,NA
2,1792,1384,3,0,"MASSACHUSETTS",5000,0,3,"CABOT",0,0,0,NA
2,1792,1536,52,0,"MARYLAND",5000,1,3,"CARROLL",0,0,0,NA
2,1792,2576,12,0,"NEW JERSEY",5000,0,3,"DICKINSON",0,0,0,NA
2,1792,2866,51,0,"KENTUCKY",4000,0,3,"EDWARDS",0,0,0,NA
2,1792,2936,1,0,"CONNECTICUT",5000,0,3,"ELLSWORTH",0,0,0,NA
2,1792,3128,44,0,"GEORGIA",4000,0,3,"FEW",0,0,0,NA
2,1792,3315,5,0,"RHODE ISLAND",5000,0,3,"FOSTER",0,0,0,NA
2,1792,3877,44,0,"GEORGIA",4000,0,3,"GUNN",0,0,0,NA
2,1792,4212,47,0,"NORTH CAROLINA",4000,0,3,"HAWKINS",0,0,0,NA
2,1792,4333,52,0,"MARYLAND",5000,0,3,"HENRY",0,0,0,NA
2,1792,4837,48,0,"SOUTH CAROLINA",5000,0,3,"IZARD",0,0,0,NA
2,1792,5012,47,0,"NORTH CAROLINA",5000,0,3,"JOHNSTON",0,0,0,NA
2,1792,5270,13,0,"NEW YORK",5000,0,3,"KING",0,0,0,NA
2,1792,5449,4,0,"NEW HAMPSHIRE",5000,0,3,"LANGDON",0,0,0,NA
2,1792,5565,40,0,"VIRGINIA",4000,1,3,"LEE",0,0,0,NA
2,1792,6594,40,0,"VIRGINIA",4000,0,3,"MONROE",0,0,0,NA
2,1792,6712,14,0,"PENNSYLVANIA",5000,0,3,"MORRIS",0,0,0,NA
2,1792,7564,52,0,"MARYLAND",5000,2,3,"POTTS",0,0,0,NA
2,1792,7762,11,0,"DELAWARE",5000,0,3,"READ",0,0,0,NA
2,1792,7989,6,0,"VERMONT",4000,0,3,"ROBINSON",0,0,0,NA
2,1792,8150,12,0,"NEW JERSEY",5000,0,3,"RUTHERFURD",0,0,0,NA
2,1792,8457,1,0,"CONNECTICUT",5000,2,3,"SHERMAN",0,0,0,NA
2,1792,8845,5,0,"RHODE ISLAND",4000,0,3,"STANTON",0,0,0,NA
2,1792,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
2,1792,9215,40,0,"VIRGINIA",4000,2,3,"TAYLOR",0,0,0,NA
2,1792,10272,4,0,"NEW HAMPSHIRE",4000,0,3,"WINGATE",0,0,0,NA
2,1792,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
2,1793,507,11,0,"DELAWARE",5000,0,3,"BASSETT",0,0,0,NA
2,1793,956,6,0,"VERMONT",4000,0,3,"BRADLEY",0,0,0,NA
2,1793,1118,51,0,"KENTUCKY",4000,0,3,"BROWN",0,0,0,NA
2,1793,1302,13,0,"NEW YORK",4000,0,3,"BURR",0,0,0,NA
2,1793,1346,48,0,"SOUTH CAROLINA",4000,0,3,"BUTLER",0,0,0,NA
2,1793,1384,3,0,"MASSACHUSETTS",5000,0,3,"CABOT",0,0,0,NA
2,1793,1536,52,0,"MARYLAND",5000,1,3,"CARROLL",0,0,0,NA
2,1793,2576,12,0,"NEW JERSEY",5000,0,3,"DICKINSON",0,0,0,NA
2,1793,2866,51,0,"KENTUCKY",4000,0,3,"EDWARDS",0,0,0,NA
2,1793,2936,1,0,"CONNECTICUT",5000,0,3,"ELLSWORTH",0,0,0,NA
2,1793,3128,44,0,"GEORGIA",4000,0,3,"FEW",0,0,0,NA
2,1793,3315,5,0,"RHODE ISLAND",5000,0,3,"FOSTER",0,0,0,NA
2,1793,3877,44,0,"GEORGIA",4000,0,3,"GUNN",0,0,0,NA
2,1793,4212,47,0,"NORTH CAROLINA",4000,0,3,"HAWKINS",0,0,0,NA
2,1793,4333,52,0,"MARYLAND",5000,0,3,"HENRY",0,0,0,NA
2,1793,4837,48,0,"SOUTH CAROLINA",5000,0,3,"IZARD",0,0,0,NA
2,1793,5012,47,0,"NORTH CAROLINA",5000,0,3,"JOHNSTON",0,0,0,NA
2,1793,5270,13,0,"NEW YORK",5000,0,3,"KING",0,0,0,NA
2,1793,5449,4,0,"NEW HAMPSHIRE",5000,0,3,"LANGDON",0,0,0,NA
2,1793,5565,40,0,"VIRGINIA",4000,1,3,"LEE",0,0,0,NA
2,1793,6594,40,0,"VIRGINIA",4000,0,3,"MONROE",0,0,0,NA
2,1793,6712,14,0,"PENNSYLVANIA",5000,0,3,"MORRIS",0,0,0,NA
2,1793,7564,52,0,"MARYLAND",5000,2,3,"POTTS",0,0,0,NA
2,1793,7762,11,0,"DELAWARE",5000,0,3,"READ",0,0,0,NA
2,1793,7989,6,0,"VERMONT",4000,0,3,"ROBINSON",0,0,0,NA
2,1793,8150,12,0,"NEW JERSEY",5000,0,3,"RUTHERFURD",0,0,0,NA
2,1793,8457,1,0,"CONNECTICUT",5000,2,3,"SHERMAN",0,0,0,NA
2,1793,8845,5,0,"RHODE ISLAND",4000,0,3,"STANTON",0,0,0,NA
2,1793,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
2,1793,9215,40,0,"VIRGINIA",4000,2,3,"TAYLOR",0,0,0,NA
2,1793,10272,4,0,"NEW HAMPSHIRE",4000,0,3,"WINGATE",0,0,0,NA
2,1793,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
3,1794,951,5,0,"RHODE ISLAND",5000,0,3,"BRADFORD",0,0,0,NA
3,1794,956,6,0,"VERMONT",4000,0,3,"BRADLEY",0,0,0,NA
3,1794,1118,51,0,"KENTUCKY",4000,0,3,"BROWN",0,0,0,NA
3,1794,1302,13,0,"NEW YORK",4000,0,3,"BURR",0,0,0,NA
3,1794,1346,48,0,"SOUTH CAROLINA",4000,0,3,"BUTLER",0,0,0,NA
3,1794,1384,3,0,"MASSACHUSETTS",5000,0,3,"CABOT",0,0,0,NA
3,1794,2866,51,0,"KENTUCKY",4000,0,3,"EDWARDS",0,0,0,NA
3,1794,2936,1,0,"CONNECTICUT",5000,0,3,"ELLSWORTH",0,0,0,NA
3,1794,3315,5,0,"RHODE ISLAND",5000,0,3,"FOSTER",0,0,0,NA
3,1794,3361,12,0,"NEW JERSEY",5000,0,3,"FRELINGHUYS",0,0,0,NA
3,1794,3437,14,0,"PENNSYLVANIA",4000,1,3,"GALLATIN",0,0,0,NA
3,1794,3877,44,0,"GEORGIA",4000,0,3,"GUNN",0,0,0,NA
3,1794,4212,47,0,"NORTH CAROLINA",4000,0,3,"HAWKINS",0,0,0,NA
3,1794,4333,52,0,"MARYLAND",5000,0,3,"HENRY",0,0,0,NA
3,1794,4837,48,0,"SOUTH CAROLINA",5000,0,3,"IZARD",0,0,0,NA
3,1794,4854,44,0,"GEORGIA",4000,0,3,"JACKSON",0,0,0,NA
3,1794,5270,13,0,"NEW YORK",5000,0,3,"KING",0,0,0,NA
3,1794,5449,4,0,"NEW HAMPSHIRE",4000,0,3,"LANGDON",0,0,0,NA
3,1794,5494,11,0,"DELAWARE",5000,2,3,"LATIMER",0,0,0,NA
3,1794,5713,4,0,"NEW HAMPSHIRE",5000,0,3,"LIVERMORE",0,0,0,NA
3,1794,6012,47,0,"NORTH CAROLINA",4000,0,3,"MARTIN",0,0,0,NA
3,1794,6574,1,0,"CONNECTICUT",5000,2,3,"MITCHELL",0,0,0,NA
3,1794,6594,40,0,"VIRGINIA",4000,1,3,"MONROE",0,0,0,NA
3,1794,6712,14,0,"PENNSYLVANIA",5000,0,3,"MORRIS",0,0,0,NA
3,1794,7564,52,0,"MARYLAND",5000,0,3,"POTTS",0,0,0,NA
3,1794,7989,6,0,"VERMONT",4000,0,3,"ROBINSON",0,0,0,NA
3,1794,8070,14,0,"PENNSYLVANIA",5000,2,3,"ROSS",0,0,0,NA
3,1794,8150,12,0,"NEW JERSEY",5000,0,3,"RUTHERFURD",0,0,0,NA
3,1794,8457,1,0,"CONNECTICUT",5000,1,3,"SHERMAN",0,0,0,NA
3,1794,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
3,1794,9215,40,0,"VIRGINIA",4000,1,3,"TAYLOR",0,0,0,NA
3,1794,9238,40,0,"VIRGINIA",4000,2,3,"TAZEWELL",0,0,0,NA
3,1794,9676,11,0,"DELAWARE",5000,0,3,"VINING",0,0,0,NA
3,1794,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
3,1795,951,5,0,"RHODE ISLAND",5000,0,3,"BRADFORD",0,0,0,NA
3,1795,956,6,0,"VERMONT",4000,0,3,"BRADLEY",0,0,0,NA
3,1795,1118,51,0,"KENTUCKY",4000,0,3,"BROWN",0,0,0,NA
3,1795,1302,13,0,"NEW YORK",4000,0,3,"BURR",0,0,0,NA
3,1795,1346,48,0,"SOUTH CAROLINA",4000,0,3,"BUTLER",0,0,0,NA
3,1795,1384,3,0,"MASSACHUSETTS",5000,0,3,"CABOT",0,0,0,NA
3,1795,2866,51,0,"KENTUCKY",4000,0,3,"EDWARDS",0,0,0,NA
3,1795,2936,1,0,"CONNECTICUT",5000,0,3,"ELLSWORTH",0,0,0,NA
3,1795,3315,5,0,"RHODE ISLAND",5000,0,3,"FOSTER",0,0,0,NA
3,1795,3361,12,0,"NEW JERSEY",5000,0,3,"FRELINGHUYS",0,0,0,NA
3,1795,3437,14,0,"PENNSYLVANIA",4000,1,3,"GALLATIN",0,0,0,NA
3,1795,3877,44,0,"GEORGIA",4000,0,3,"GUNN",0,0,0,NA
3,1795,4212,47,0,"NORTH CAROLINA",4000,0,3,"HAWKINS",0,0,0,NA
3,1795,4333,52,0,"MARYLAND",5000,0,3,"HENRY",0,0,0,NA
3,1795,4837,48,0,"SOUTH CAROLINA",5000,0,3,"IZARD",0,0,0,NA
3,1795,4854,44,0,"GEORGIA",4000,0,3,"JACKSON",0,0,0,NA
3,1795,5270,13,0,"NEW YORK",5000,0,3,"KING",0,0,0,NA
3,1795,5449,4,0,"NEW HAMPSHIRE",4000,0,3,"LANGDON",0,0,0,NA
3,1795,5494,11,0,"DELAWARE",5000,2,3,"LATIMER",0,0,0,NA
3,1795,5713,4,0,"NEW HAMPSHIRE",5000,0,3,"LIVERMORE",0,0,0,NA
3,1795,6012,47,0,"NORTH CAROLINA",4000,0,3,"MARTIN",0,0,0,NA
3,1795,6574,1,0,"CONNECTICUT",5000,2,3,"MITCHELL",0,0,0,NA
3,1795,6594,40,0,"VIRGINIA",4000,1,3,"MONROE",0,0,0,NA
3,1795,6712,14,0,"PENNSYLVANIA",5000,0,3,"MORRIS",0,0,0,NA
3,1795,7564,52,0,"MARYLAND",5000,0,3,"POTTS",0,0,0,NA
3,1795,7989,6,0,"VERMONT",4000,0,3,"ROBINSON",0,0,0,NA
3,1795,8070,14,0,"PENNSYLVANIA",5000,2,3,"ROSS",0,0,0,NA
3,1795,8150,12,0,"NEW JERSEY",5000,0,3,"RUTHERFURD",0,0,0,NA
3,1795,8457,1,0,"CONNECTICUT",5000,1,3,"SHERMAN",0,0,0,NA
3,1795,9028,3,0,"MASSACHUSETTS",5000,0,3,"STRONG",0,0,0,NA
3,1795,9215,40,0,"VIRGINIA",4000,1,3,"TAYLOR",0,0,0,NA
3,1795,9238,40,0,"VIRGINIA",4000,2,3,"TAZEWELL",0,0,0,NA
3,1795,9676,11,0,"DELAWARE",5000,0,3,"VINING",0,0,0,NA
3,1795,99869,99,0,"USA",5000,NA,NA,"WASHINGTON",0,0,0,NA
4,1795,719,14,0,"PENNSYLVANIA",1,0,3,"BINGHAM",0,0,0,NA
4,1795,800,47,0,"NORTH CAROLINA",13,0,3,"BLOODWORTH",0,0,0,NA
4,1795,806,54,0,"TENNESSEE",13,0,3,"BLOUNT",0,0,0,NA
4,1795,951,5,0,"RHODE ISLAND",1,0,3,"BRADFORD",0,0,0,NA
4,1795,1118,51,0,"KENTUCKY",13,0,3,"BROWN",0,0,0,NA
4,1795,1302,13,0,"NEW YORK",13,0,3,"BURR",0,0,0,NA
4,1795,1346,48,0,"SOUTH CAROLINA",13,1,3,"BUTLER",0,0,0,NA
4,1795,1384,3,0,"MASSACHUSETTS",1,1,3,"CABOT",0,0,0,NA
4,1795,1888,54,0,"TENNESSEE",13,0,3,"COCKE",0,0,0,NA
4,1795,2936,1,0,"CONNECTICUT",1,1,3,"ELLSWORTH",0,0,0,NA
4,1795,3315,5,0,"RHODE ISLAND",1,0,3,"FOSTER",0,0,0,NA
4,1795,3361,12,0,"NEW JERSEY",1,1,3,"FRELINGHUYS",0,0,0,NA
4,1795,3674,3,0,"MASSACHUSETTS",1,2,3,"GOODHUE",0,0,0,NA
4,1795,3877,44,0,"GEORGIA",1,0,3,"GUNN",0,0,0,NA
4,1795,4333,52,0,"MARYLAND",1,0,3,"HENRY",0,0,0,NA
4,1795,4433,1,0,"CONNECTICUT",1,2,3,"HILLHOUSE",0,0,0,NA
4,1795,4628,52,0,"MARYLAND",1,2,3,"HOWARD",0,0,0,NA
4,1795,4753,48,0,"SOUTH CAROLINA",13,2,3,"HUNTER",0,0,0,NA
4,1795,4854,44,0,"GEORGIA",13,1,3,"JACKSON",0,0,0,NA
4,1795,5270,13,0,"NEW YORK",1,1,3,"KING",0,0,0,NA
4,1795,5449,4,0,"NEW HAMPSHIRE",13,0,3,"LANGDON",0,0,0,NA
4,1795,5494,11,0,"DELAWARE",1,0,3,"LATIMER",0,0,0,NA
4,1795,5498,13,0,"NEW YORK",1,2,3,"LAURANCE",0,0,0,NA
4,1795,5713,4,0,"NEW HAMPSHIRE",1,0,3,"LIVERMORE",0,0,0,NA
4,1795,6000,51,0,"KENTUCKY",1,0,3,"MARSHALL",0,0,0,NA
4,1795,6012,47,0,"NORTH CAROLINA",13,0,3,"MARTIN",0,0,0,NA
4,1795,6063,40,0,"VIRGINIA",13,0,3,"MASON",0,0,0,NA
4,1795,7164,6,0,"VERMONT",1,0,3,"PAINE",0,0,0,NA
4,1795,7564,52,0,"MARYLAND",1,1,3,"POTTS",0,0,0,NA
4,1795,7763,48,0,"SOUTH CAROLINA",1,0,3,"READ",0,0,0,NA
4,1795,7989,6,0,"VERMONT",13,1,3,"ROBINSON",0,0,0,NA
4,1795,8070,14,0,"PENNSYLVANIA",1,0,3,"ROSS",0,0,0,NA
4,1795,8150,12,0,"NEW JERSEY",1,0,3,"RUTHERFURD",0,0,0,NA
4,1795,8344,3,0,"MASSACHUSETTS",1,2,3,"SEDGWICK",0,0,0,NA
4,1795,8964,12,0,"NEW JERSEY",1,2,3,"STOCKTON",0,0,0,NA
4,1795,9028,3,0,"MASSACHUSETTS",1,1,3,"STRONG",0,0,0,NA
4,1795,9189,44,0,"GEORGIA",13,3,3,"TATTNALL",0,0,0,NA
4,1795,9238,40,0,"VIRGINIA",13,0,3,"TAZEWELL",0,0,0,NA
4,1795,9378,6,0,"VERMONT",1,2,3,"TICHENOR",0,0,0,NA
4,1795,9452,1,0,"CONNECTICUT",1,2,3,"TRACY",0,0,0,NA
4,1795,9489,1,0,"CONNECTICUT",1,1,3,"TRUMBULL",0,0,0,NA
4,1795,9676,11,0,"DELAWARE",1,0,3,"VINING",0,0,0,NA
4,1795,9796,44,0,"GEORGIA",1,2,4,"WALTON",0,0,0,NA
4,1795,99869,99,0,"USA",1,NA,NA,"WASHINGTON",0,0,0,NA
4,1796,719,14,0,"PENNSYLVANIA",1,0,3,"BINGHAM",0,0,0,NA
4,1796,800,47,0,"NORTH CAROLINA",13,0,3,"BLOODWORTH",0,0,0,NA
4,1796,806,54,0,"TENNESSEE",13,0,3,"BLOUNT",0,0,0,NA
4,1796,951,5,0,"RHODE ISLAND",1,0,3,"BRADFORD",0,0,0,NA
4,1796,1118,51,0,"KENTUCKY",13,0,3,"BROWN",0,0,0,NA
4,1796,1302,13,0,"NEW YORK",13,0,3,"BURR",0,0,0,NA
4,1796,1346,48,0,"SOUTH CAROLINA",13,1,3,"BUTLER",0,0,0,NA
4,1796,1384,3,0,"MASSACHUSETTS",1,1,3,"CABOT",0,0,0,NA
4,1796,1888,54,0,"TENNESSEE",13,0,3,"COCKE",0,0,0,NA
4,1796,2936,1,0,"CONNECTICUT",1,1,3,"ELLSWORTH",0,0,0,NA
4,1796,3315,5,0,"RHODE ISLAND",1,0,3,"FOSTER",0,0,0,NA
4,1796,3361,12,0,"NEW JERSEY",1,1,3,"FRELINGHUYS",0,0,0,NA
4,1796,3674,3,0,"MASSACHUSETTS",1,2,3,"GOODHUE",0,0,0,NA
4,1796,3877,44,0,"GEORGIA",1,0,3,"GUNN",0,0,0,NA
4,1796,4333,52,0,"MARYLAND",1,0,3,"HENRY",0,0,0,NA
4,1796,4433,1,0,"CONNECTICUT",1,2,3,"HILLHOUSE",0,0,0,NA
4,1796,4628,52,0,"MARYLAND",1,2,3,"HOWARD",0,0,0,NA
4,1796,4753,48,0,"SOUTH CAROLINA",13,2,3,"HUNTER",0,0,0,NA
4,1796,4854,44,0,"GEORGIA",13,1,3,"JACKSON",0,0,0,NA
4,1796,5270,13,0,"NEW YORK",1,1,3,"KING",0,0,0,NA
4,1796,5449,4,0,"NEW HAMPSHIRE",13,0,3,"LANGDON",0,0,0,NA
4,1796,5494,11,0,"DELAWARE",1,0,3,"LATIMER",0,0,0,NA
4,1796,5498,13,0,"NEW YORK",1,2,3,"LAURANCE",0,0,0,NA
4,1796,5713,4,0,"NEW HAMPSHIRE",1,0,3,"LIVERMORE",0,0,0,NA
4,1796,6000,51,0,"KENTUCKY",1,0,3,"MARSHALL",0,0,0,NA
4,1796,6012,47,0,"NORTH CAROLINA",13,0,3,"MARTIN",0,0,0,NA
4,1796,6063,40,0,"VIRGINIA",13,0,3,"MASON",0,0,0,NA
4,1796,7164,6,0,"VERMONT",1,0,3,"PAINE",0,0,0,NA
4,1796,7564,52,0,"MARYLAND",1,1,3,"POTTS",0,0,0,NA
4,1796,7763,48,0,"SOUTH CAROLINA",1,0,3,"READ",0,0,0,NA
4,1796,7989,6,0,"VERMONT",13,1,3,"ROBINSON",0,0,0,NA
4,1796,8070,14,0,"PENNSYLVANIA",1,0,3,"ROSS",0,0,0,NA
4,1796,8150,12,0,"NEW JERSEY",1,0,3,"RUTHERFURD",0,0,0,NA
4,1796,8344,3,0,"MASSACHUSETTS",1,2,3,"SEDGWICK",0,0,0,NA
4,1796,8964,12,0,"NEW JERSEY",1,2,3,"STOCKTON",0,0,0,NA
4,1796,9028,3,0,"MASSACHUSETTS",1,1,3,"STRONG",0,0,0,NA
4,1796,9189,44,0,"GEORGIA",13,3,3,"TATTNALL",0,0,0,NA
4,1796,9238,40,0,"VIRGINIA",13,0,3,"TAZEWELL",0,0,0,NA
4,1796,9378,6,0,"VERMONT",1,2,3,"TICHENOR",0,0,0,NA
4,1796,9452,1,0,"CONNECTICUT",1,2,3,"TRACY",0,0,0,NA
